Crop Type,Soil Type,Rainfall,Temperature,Humidity,Fertilizer Used,Pesticide Usage,Water Availability,Market Distance,Farm Size,Irrigation Type,Labor Cost,Seed Quality,Crop Variety,Crop Price
Rice,Loam,243.0865655984209,20.622255420397813,56.29060299998132,281.0182472114208,17.9851523063967,4491.320936613281,5.653179253742396,8.520083187141115,Flood,637.1711747060418,Medium,Indigenous,653.5660060166596
Rice,Clay,456.0478660167868,25.784516219351865,83.95562153548138,255.08102203680025,40.0217665501495,4258.260848454011,30.86775670369437,8.055276263807858,Sprinkler,485.05651356434765,Low,Indigenous,235.71353424911635
Rice,Loam,802.5498687307222,32.978997423614224,87.7356867965494,190.4659474523796,39.85679320039396,1935.69128311754,23.10236453441451,8.417619996628225,Sprinkler,397.5696593735878,Low,Hybrid,852.3541998204115
Rice,Sandy,415.46503864162,29.083116050826167,56.646914789779935,217.8515181609342,15.820692015497,1802.5283605862935,21.859214855667293,7.512484939821562,Flood,181.2867042691657,Medium,Indigenous,942.3150267878344
Rice,Loam,631.6449763964041,25.687545783202797,75.00170472853148,281.577069230299,45.11913529998636,3860.547107244703,13.232089457789565,8.494149012580461,Sprinkler,606.3887077041783,Low,Hybrid,223.2686114283653
Maize,Sandy,782.3577413845945,23.15846077329968,61.89966142586898,204.7920110607646,20.76758957893221,2259.808247675038,24.352490533607345,2.807458751574288,Sprinkler,531.1366531071523,High,Indigenous,539.4170164900875
Wheat,Loam,,35.99149139271976,62.26697608448259,256.2017369949576,49.2902424374646,2225.595193447831,49.29988791125157,5.068393989218215,Drip,194.09901233592183,High,Indigenous,332.99986777345407
Maize,Clay,748.2384128926986,18.595358757870343,46.685970903981385,222.2026258974968,25.316120561489832,1609.1609882706211,18.398936915251,7.226621919513714,Drip,651.240556387375,High,Hybrid,779.0709766830081
Rice,Loam,273.49671016803575,25.752571913245,43.01737475183277,187.98409026511663,17.115362349379986,2055.9020788393195,31.98669860336451,6.736532481416214,Drip,764.1578082276446,High,Hybrid,749.4666724042299
Wheat,Loam,972.1037937015972,37.59393929437856,47.28032075544247,110.45954885383829,24.06880445382609,2710.0302303705985,39.941909659205,7.447190345866783,Flood,790.5504709482834,High,Hybrid,226.7966085133588
Rice,Sandy,590.7153040519516,36.14623876149919,63.37968043542476,156.49937986710702,27.607213147887727,3931.353349089662,38.712102042943926,3.018325448361085,Drip,914.8358694361848,High,Indigenous,889.3245441354734
Wheat,Clay,320.540886167902,25.023544061826165,31.74931116132534,291.9357062084289,12.772310921531794,2345.2323776549997,19.794842937166585,1.885912381404908,Sprinkler,468.5236676998995,High,Indigenous,262.87575758020205
Maize,Loam,473.9069088268372,34.07770909003271,84.43493666138434,214.44134581815,33.12873524893158,2314.4173579193707,32.48870375825827,9.251259202672989,Flood,957.7654917599232,High,Indigenous,817.5331230832967
Wheat,Clay,530.7331594362092,35.57902076772148,39.377022572986576,191.0988450847474,33.905297594756014,2139.653010209743,44.20691083715708,6.041547060106226,Flood,878.8864645744175,High,Hybrid,511.2823236652044
Wheat,Loam,806.5480088612298,37.22218560009074,43.2053206122832,283.2391563820568,39.557218213978885,2913.134670044172,5.695134247988507,2.3844333205666985,Flood,366.8514139215452,Medium,Hybrid,395.44506420233614
Wheat,Loam,794.7390288612875,28.6126442262307,61.09657058685878,196.62794525936215,11.166795691629732,1722.546791765261,24.608046057948844,8.140929236986253,Flood,243.35473361451264,Medium,Indigenous,242.41533640679216
Wheat,Clay,689.5524042698648,20.111522151367797,72.60688598023677,181.52062960435077,31.649528577353205,2942.522936128502,15.092303820885736,9.234369429663545,Sprinkler,491.8504565152121,High,Hybrid,250.85283053196645
Wheat,Loam,284.7445700467944,21.38272691259829,35.74374328466384,239.8277137875513,12.116297330826576,3816.70222477876,22.488453067947752,2.526071667139981,Sprinkler,461.70883716037,Medium,Indigenous,695.7014992308103
Rice,Clay,321.2554972701389,22.392366851040105,49.06168185282973,228.1664047466361,38.04576879866614,1119.1620161304886,23.719532358885875,8.356712097421994,Drip,618.1473747980839,Medium,Hybrid,595.3873491524084
Wheat,Loam,275.0055365164453,29.845062020240388,88.12047633446143,98.2900021021082,12.22911942803938,1039.1175212230476,38.60019341539866,9.399025551872157,Flood,625.0476090949732,High,Indigenous,209.87687948610943
Wheat,Sandy,661.7382266300401,15.820240603215211,45.74057800685674,167.8270686435303,46.469113933665305,1300.4916406180369,9.221984257794942,9.445254402664157,Drip,774.9882859419777,High,Indigenous,201.42807439449268
Maize,Clay,901.7107532091233,30.901061719499207,48.78300870378881,168.1288607048963,38.08330267537986,3142.640246912448,28.06627564096297,9.22740815488151,Sprinkler,558.9009533850492,Medium,Indigenous,165.07951729551232
Wheat,Loam,547.0404098038175,24.1088559607058,80.18990943708201,144.5561288108362,30.29559060340628,4417.820332741614,30.38876563094354,5.917789111240925,Flood,194.34037684668897,High,Hybrid,769.3906126361896
Maize,Loam,328.67853916619697,22.381045062241054,33.01286590142732,179.32337053806327,27.660156931247,1019.5378640810078,27.2370921598312,4.205901855284823,Sprinkler,872.4622019977955,High,Hybrid,740.6938767063602
Rice,Sandy,646.4338601191737,36.98741426820316,57.87679012853825,153.27684943178605,15.226905216530495,4746.645218338725,37.93429638782241,1.0654552692460837,Drip,378.78812486666834,High,Indigenous,152.58789176911762
Wheat,Clay,849.4017734925679,26.50005988951997,52.777005867100215,99.83637236779578,21.639975582586523,1425.1140462821431,22.270606515808133,1.5482100418437437,Sprinkler,974.1677142759328,High,Indigenous,604.2430680372756
Maize,Loam,793.369649210344,17.37632613831732,48.99520559451907,153.09162181867026,44.75836420083585,4367.934112232905,47.52351786380343,4.859551137676516,Flood,206.07409781179317,Medium,Indigenous,176.20853971842092
Maize,Sandy,905.1606237400172,35.668669200656176,47.14197564268587,68.06923689329415,46.17811246249976,2931.419059931787,26.68115491425236,4.593935317523593,Flood,962.4260550092528,Low,Indigenous,913.3711935480476
Rice,Loam,422.32167779909423,16.191031435912667,35.482446291624555,193.9464656936029,10.029908334821243,3637.429549115376,30.70462593266589,2.662425186128949,Drip,181.9106261942653,Medium,Indigenous,916.4056772621192
Wheat,Clay,355.1630938142199,33.16873060420492,48.88954976109893,263.413637235278,33.76545565910205,3042.7319377887297,42.148887050603726,4.559320252284912,Flood,307.9325241523535,Low,Indigenous,728.4096908318171
Wheat,Loam,903.853188753551,41.81305586027729,32.58314416294012,231.3217710886388,38.77202436100454,2908.1929007174185,17.385624766900513,2.5718505890983128,Sprinkler,141.92194787788742,Low,Hybrid,933.5700292955048
Maize,Loam,726.0482502224185,23.815065148221453,76.85783181866611,140.0985100135278,34.74987929830425,4339.597713457566,8.384091294326112,8.639121274982564,Sprinkler,734.6018319750955,Low,Hybrid,830.3077273723214
Wheat,Loam,448.74314400604334,34.60534939177034,53.8936676374807,71.76780139432705,13.26719059465416,4023.545518271265,36.85027902631171,3.6837539008803897,Sprinkler,865.2688629146126,Medium,Hybrid,845.6847183343444
Maize,Loam,793.8784404580074,27.89148514641133,56.6342299391947,100.53734980631768,18.70899595195609,2933.6089460920166,26.73553349967704,6.38707915142479,Sprinkler,490.6639736343824,Medium,Hybrid,612.7370655129399
Wheat,Sandy,852.0947075842943,26.58234133181992,83.6156751870079,186.3725851237089,20.01361069525544,1446.5437175842465,45.342691293154765,5.5255875579917815,Drip,935.6698675381868,Medium,Indigenous,9989.60344466168
Maize,Sandy,691.9825922729059,16.135082036717314,69.48329903167325,101.7642708457582,43.26898525220359,1461.6118372576325,49.22060219250953,1.4669386983459298,Sprinkler,631.2691645800396,Medium,Indigenous,296.0192036047794
Wheat,Clay,750.3072879039321,22.250729841222647,30.483546200527183,185.9932778212419,28.52797745235682,4206.157842876302,22.959920775862813,9.480103475420496,Drip,667.0064219018709,Medium,Indigenous,394.4800198350363
Rice,Sandy,500.20792355413306,38.2752492721325,86.5904893776771,107.89975619097471,29.473128477649475,3117.5624853901336,23.694755731684737,5.74503380425435,Sprinkler,860.8772815306929,Low,Hybrid,665.6458870801558
Wheat,Sandy,630.9565338744312,24.7955990820875,44.22866795866267,262.23096736901823,47.395721862180345,2926.35656087745,23.35831709925769,3.925518790526338,Drip,367.120184546655,Medium,Hybrid,255.39088224915903
Wheat,Clay,619.3273365809298,28.66751301391921,36.45685108559153,149.3178682101149,35.48343555418862,3722.267365442861,19.60493493789168,2.423139126697614,Sprinkler,418.8391491948632,Low,Indigenous,332.77621297358945
Rice,Sandy,,28.300541974606297,76.08769070285294,111.38765648612276,45.94670806210655,4435.366333657041,40.17591939948788,4.046739712541521,Sprinkler,915.35672727518,Medium,Hybrid,521.2547765159179
Wheat,Sandy,871.971184225746,29.760777245567333,60.02863895200309,253.0815450617654,28.26035421366132,3515.492577653221,39.15480931208275,1.1846044272105054,Drip,910.8671464348874,Medium,Hybrid,309.745088672154
Rice,Clay,866.1443754776345,16.533273891082064,56.026233961081054,135.7097412013627,15.97745034073177,4051.391609385916,26.539019174773617,4.27202339813468,Flood,978.8344985807838,High,Indigenous,629.7793027444554
Wheat,Clay,208.82529140997264,24.05440636996821,44.9701847809645,77.87192195969548,47.19742376296343,4061.082096467828,7.009754737050444,5.783373345740544,Flood,911.654484797504,Low,Indigenous,930.8584256106968
Maize,Clay,799.6363875751106,33.07820684706385,62.84828939173912,192.6023728509104,28.34820462670153,2425.0457951718363,18.930168568088305,8.846796212658504,Flood,214.6348324300248,Medium,Indigenous,773.2804291328138
Maize,Loam,806.9411120888038,20.01400627682457,46.46307631215525,195.3910511094972,17.265256875152875,2096.3327825639826,18.15363709496769,7.186369759280178,Drip,841.3518575232886,Medium,Hybrid,699.7839527340217
Wheat,Loam,742.7030582841135,20.089459438659013,84.09498031722406,228.67391880893356,22.09582961215689,4204.656268700634,41.498926079011625,2.0042408181991727,Flood,468.8546302986347,Medium,Indigenous,624.4493283854009
Wheat,Clay,805.0117263131621,15.252265167225618,42.91226878399157,110.0548583020964,12.032103587557687,2508.715167136974,8.940900803727862,2.32971691994165,Flood,991.721220351344,High,Indigenous,539.1531183313584
Wheat,Clay,873.576297197367,25.937048165205244,83.0613090273452,160.9428347730613,28.732023658255407,4613.344026090821,41.255392056921686,4.853110310365372,Drip,525.0528678959209,Low,Indigenous,267.90747367119377
Maize,Clay,,37.06835951683555,63.56432554364142,120.59197976066406,44.12512687640947,1278.7627869204784,35.11326434896144,2.7613697647490905,Flood,598.4524742519985,Medium,Hybrid,905.239409884179
Wheat,Loam,601.6401707907578,16.297523589682726,79.70928803371446,70.23843402892203,47.343218240267575,1232.8700483013586,37.95986566087021,1.2506479982448018,Flood,576.7974237311187,Medium,Hybrid,323.6824018115527
Maize,Loam,299.7712455291124,19.777967737400065,72.7707597516573,269.15345675397293,47.30408830014575,4708.016640405633,24.44959344132605,8.245133921062632,Flood,389.56332687245,Medium,Indigenous,182.1779898203447
Rice,Sandy,508.3007064378895,22.75211345856888,71.80170668620491,232.2174511220853,15.00920102514987,3593.81965672574,35.58766082007912,1.175703136281947,Drip,167.51988000362635,High,Indigenous,775.0136613058257
Maize,Sandy,714.6921439294274,33.29311841410532,49.46074846170335,125.36576486470015,25.28215530044228,2518.397425793329,32.40630251181121,8.476206446782125,Drip,906.0861073617268,Medium,Hybrid,258.05398089804976
Maize,Clay,824.3198209178196,31.015889820064665,44.03381588833221,199.84324821799655,11.129150386028254,4020.2416592647314,39.604108785288325,2.2969356672966943,Flood,822.4082312736582,Low,Hybrid,434.7063995870584
Rice,Loam,373.7672781529684,17.601888475504857,42.65317366084729,100.3159470336181,44.20661379885891,3689.307239974565,25.104642551071347,9.772105697264044,Flood,225.5741025037024,Low,Indigenous,125.45643546188175
Maize,Loam,310.25831932738834,33.97672348145939,81.43149942357532,272.5591554489428,24.350230480850957,3124.804187278385,26.277153120333608,6.434865206435711,Drip,799.0914442150656,Low,Hybrid,223.36114828640325
Wheat,Loam,730.4336036003938,30.240775291422548,79.2256092155412,78.72658584047758,35.24468111568939,1395.4933706506054,33.96093002329191,7.614846744669059,Flood,663.261999445549,Low,Indigenous,255.88326768392088
Wheat,Clay,201.5039068199285,37.40101999143047,56.43441168073844,50.959286376950224,38.59593752309154,4248.718349171006,9.863487214987472,1.994352651712584,Drip,468.22940912586006,Medium,Indigenous,148.96911497516015
Maize,Sandy,342.6980674458639,35.45066872846732,37.94427680978728,175.50204943479554,27.19378678972621,4464.092762722499,24.63100017639428,8.75893666106332,Flood,328.61903418600644,High,Hybrid,690.9912609605607
Wheat,Clay,223.257104275163,21.320340152230013,52.9351351186475,195.7819558632173,22.25769346200972,1688.6747542105963,48.73778803669125,8.552731085843845,Drip,873.7559051520092,High,Indigenous,853.3070162228055
Maize,Sandy,333.50809428389675,21.785964440855004,67.16060724821469,194.7413300739511,48.488516404637785,4402.046607908267,6.689854402702053,6.8769345838754585,Sprinkler,730.1694333646477,High,Indigenous,435.98386572934686
Wheat,Sandy,345.0554239404042,18.13391189480964,57.26418926879717,63.62798185945657,48.57952900095417,4511.389244066257,19.220212528987723,5.520473781358486,Sprinkler,592.9659185222232,Medium,Hybrid,887.1188290463806
Wheat,Clay,,30.568434001347704,76.8113561089797,128.5109517296081,21.57745472120088,3197.714449154064,19.134941859021684,7.4934025581850525,Drip,648.6116805086177,High,Indigenous,292.0119171041139
Maize,Sandy,521.8616997492447,39.98859796797736,89.85736933508312,174.79973671033295,29.185003869778324,3624.716144890748,33.50588536560977,1.0533539380319032,Sprinkler,181.95956387396288,Low,Hybrid,392.8513812051156
Wheat,Sandy,899.4099764881902,25.14377921537653,41.46792530693381,104.14479640681024,48.9137663464009,2528.9492800579656,9.761016174086295,6.331966798586135,Flood,526.5277848200727,Medium,Indigenous,235.66329372805157
Maize,Loam,608.0877699990601,20.512210867227655,57.57904917957435,268.1564713714741,10.194736306220127,2127.166590037064,33.28448138954875,8.62665521436313,Drip,274.3302635071318,High,Indigenous,658.5032758770988
Wheat,Sandy,778.723812489829,34.062072111888824,55.85903411524932,71.77732236535851,26.50712993516597,3887.9325878065792,9.276810829322873,4.212098984572794,Drip,287.54531110794284,Low,Hybrid,477.88263178327617
Wheat,Clay,283.30988633623,28.561775086566403,48.26955196493705,171.8461104180107,14.018301987238736,4447.500596063233,9.272914133824894,1.9746042083462516,Flood,695.1735660581801,Low,Hybrid,651.9550121577088
Rice,Clay,380.3510043709551,18.74003623817381,41.88573100321737,222.854014378288,30.366318622504103,3616.3102118229904,37.7682510734817,4.787895247688855,Flood,920.1305366508592,Medium,Hybrid,785.5074148547652
Rice,Sandy,,24.517242029021645,33.941526989379554,115.4377750336206,10.986798181619486,3046.3624425861967,19.586082822475834,7.543940041526562,Drip,463.3809494305119,Medium,Hybrid,591.1327144296536
Maize,Loam,242.2431683748225,25.361742888483583,83.22715903342191,206.06018424937955,26.27593725562512,1635.6990673766863,48.98403264711865,1.9657108933360528,Flood,286.9743457109713,High,Hybrid,664.8673194116091
Rice,Loam,589.2781297950025,33.845742514230466,55.190921861179056,257.34628753559366,18.827962991413404,1213.8348504192727,6.680882139599972,2.8544370419160097,Drip,683.8722435129888,High,Hybrid,941.7252829548996
Maize,Sandy,679.4951725303471,15.516784222297613,59.81373111000293,97.58424377376188,31.33233449834963,2782.767160986986,25.02979986730973,2.3279666214582995,Flood,884.068341715286,High,Indigenous,369.1578786479588
Rice,Sandy,681.7165152419848,21.725491169957763,85.01652289205495,279.3051479562157,49.83974596402798,1197.398254789685,10.091117195331064,8.172529800177024,Drip,773.4869210102418,Medium,Hybrid,423.2475447705578
Wheat,Clay,218.3462490144336,27.93990753288805,76.57742865095688,188.3896331655895,42.02144420506991,3277.3385276289005,20.81205350411489,1.5660336020723815,Flood,881.8815074829284,High,Indigenous,745.9330255384032
Maize,Sandy,457.6864033833484,21.721168561321083,37.830075847031054,124.80800107526514,43.82568366497686,2530.916765271085,49.92001027740728,7.179278519029896,Flood,582.8992039097194,High,Hybrid,650.1749653498481
Maize,Loam,709.1925208393232,30.71085118547497,63.92519805646455,157.71456884556767,35.41059949436324,4028.756478727878,44.99791302823393,4.298112286778722,Sprinkler,776.6886199322718,Low,Indigenous,260.6796140857433
Wheat,Sandy,319.1997889193948,27.046686981865413,56.53513659117355,128.047970946597,11.662393930890342,2222.5939873447337,7.1745983984928605,7.802121185967721,Sprinkler,226.05810342304284,Low,Indigenous,438.5325790094412
Maize,Clay,756.3325186624426,24.04275637148952,77.83266435472576,231.27778998332903,18.271907041765765,3371.9308038697286,30.346512972155757,9.67945076905634,Sprinkler,413.4471538268724,Low,Hybrid,521.0542118122435
Maize,Clay,796.7401670509396,38.73021567176281,73.45395285671695,249.07516585378303,47.0025822578822,3150.734087020402,34.1520037170996,2.030907696278341,Flood,450.5942480333702,High,Indigenous,477.4508541715504
Rice,Clay,985.5753523569164,30.80398747966144,71.42434331466433,258.23434807966527,24.64452471715005,1018.8497020889646,14.429058077755656,3.829465369607126,Drip,560.1661716214312,Medium,Indigenous,260.4473274898367
Maize,Clay,367.87359588512754,18.24853430669853,50.43269012879381,296.4420623964353,14.145469059231823,1289.557593057241,11.529750802840262,8.291128849469713,Flood,936.1687242311414,Low,Indigenous,931.987082605836
Wheat,Clay,860.1045341328921,29.00229243608489,78.29782382395527,247.82107312417088,38.09621463464808,2161.472849944082,45.69715105994855,3.3954254744605885,Sprinkler,886.8669041999568,Medium,Hybrid,786.0868855245783
Rice,Sandy,616.2372615349232,34.51829633002252,33.143477735691675,200.34601767214085,21.978308957370185,4528.94032408306,48.596739866751946,2.936085373414368,Flood,221.07294306026608,High,Hybrid,533.220248897067
Rice,Sandy,498.77007691533873,32.71224243731993,39.577494085930034,134.80507459794595,20.75427651616687,1588.0598195991142,49.63517857938388,8.428401800820746,Sprinkler,255.51068669421687,High,Indigenous,712.0549254761529
Wheat,Sandy,297.90140586014235,19.302230732381485,50.13739637867471,186.1488621776873,49.91909822233041,3843.5773218421664,40.53927981805855,9.883741276053732,Sprinkler,421.8764946300202,Low,Hybrid,907.5544049219696
Wheat,Sandy,788.4044851900301,39.31049997600258,34.60844646415688,60.26704319760135,44.32555700106617,4893.466264609149,34.85759312323657,6.011925311331692,Drip,361.66947930160654,Medium,Hybrid,222.5567281254141
Rice,Clay,388.68607931494967,26.220341143665152,44.09965665208149,236.20626888247827,26.31751273471364,4162.270210764621,20.557861348684902,3.502438735000053,Drip,653.2938578406361,Low,Indigenous,325.3357456362799
Maize,Loam,497.1376014984366,18.975625093506533,79.80905897987509,161.48888627302546,49.21044831265996,1971.781446748176,12.71292405461386,4.587093654400485,Sprinkler,912.4984429880903,High,Indigenous,588.4311225309805
Rice,Sandy,250.03378151789477,19.504893853203697,86.89509226740475,55.0058074330469,36.004528936768544,4633.461041652327,8.554126971480427,2.531172946452481,Sprinkler,966.0623875053282,Medium,Hybrid,819.1093342171228
Wheat,Loam,841.0935326556153,17.455874804727014,48.27614134645143,65.6267353776027,39.68089807519041,1372.4286260335602,36.198386084817145,7.856985510016772,Flood,688.2426572817038,Low,Hybrid,132.62940589737462
Rice,Sandy,813.2708191773147,26.736737918383298,45.87094823933029,146.86661595543916,11.260521723288464,2872.567767482943,40.31255368307112,7.961266160404911,Sprinkler,854.343281260978,High,Hybrid,985.6163351767244
Wheat,Sandy,786.89266403385,18.050762358046217,46.79355913478561,195.8553797546088,14.864210373922283,4550.167630905655,42.1904143604741,8.87608893144245,Flood,572.6819802077174,Low,Indigenous,509.4159425941575
Rice,Loam,439.55480839350935,18.128131428543675,46.66314524105063,166.05098723803167,35.323405059849534,3565.062837027479,46.119425148670935,1.239423072369075,Sprinkler,287.4942521740357,Medium,Hybrid,423.3080265595507
Maize,Clay,338.7840594127658,36.26179036902094,32.15581093115838,204.80107932303872,45.96095930597936,2654.5782589107957,44.59683036372681,6.057832074637413,Drip,572.2195708841297,Medium,Hybrid,363.4519940557946
Rice,Sandy,710.0426115761838,23.61510211118899,85.61498077986649,170.07356469783895,34.94974904350383,2171.251466948675,49.98835725161417,2.9282989090886598,Drip,599.5743412938859,Medium,Hybrid,256.9210368857845
Rice,Sandy,,15.77144760770181,42.821888494219706,215.4259613703367,15.360995772759672,2500.3976212734,15.982880493526308,4.067947139431213,Sprinkler,768.211807792201,Medium,Indigenous,812.4165180370251
Wheat,Sandy,342.60197352371324,16.29738248796027,55.2002444448843,104.78151616770022,14.630401849852984,3035.7671240371446,39.348842684549474,8.064600537578567,Flood,297.89469073661417,Medium,Indigenous,959.8727482714868
Wheat,Loam,748.729016839891,21.797740362870144,30.581212964458064,78.21079679590535,43.76743583296327,2276.1757194912298,31.39067805686589,2.7283028712534656,Flood,431.47934387805856,Low,Indigenous,472.2802793608584
Wheat,Clay,992.901145457043,20.33483369939224,81.47730545490343,199.10848865641495,15.572093548316571,4875.871448329199,16.75603096041121,6.745075755229807,Flood,427.6247222931097,Low,Hybrid,957.1786252781106
Rice,Loam,797.7756701936302,31.628654855960136,73.86944066729504,171.17237923407686,30.809278420161014,4732.31061226458,49.185739502912426,6.891095721012383,Sprinkler,963.4956361670484,Low,Hybrid,841.4178538915307
Maize,Loam,791.9891093484895,18.933157000045707,86.8053621104222,56.71691351123383,11.48453279849209,4482.685872857282,45.40541471484135,9.586845234120704,Sprinkler,499.5504642940471,Low,Indigenous,532.9460147286865
Wheat,Clay,960.2502023444732,17.9718597794268,76.89692875178395,145.12047137325897,13.226790695647097,2687.3193420906136,10.78320507998524,7.976448356760433,Drip,779.5845705683319,High,Hybrid,706.6235612135195
Wheat,Loam,362.34909405992175,34.117978536906975,48.82239072312392,76.53139637274887,36.8939307057146,3765.207077340916,6.177125404553893,8.23271632438324,Drip,775.7302432369951,High,Hybrid,491.4857612534166
Rice,Clay,652.4399719371523,31.776382096497866,44.87240152370542,182.8392079381738,37.567256417100666,4611.317228143858,35.97488430497046,5.784406741161041,Sprinkler,338.98976632291726,Low,Hybrid,602.8510673912972
Wheat,Sandy,983.7173720271068,25.883105536380903,71.86297845319757,148.9444199151077,23.658776264337696,4401.7179507157125,32.18587829854408,2.681027264461336,Drip,614.6827204345589,High,Indigenous,152.24170331665343
Maize,Clay,332.23528877613967,28.7327442870026,51.84676650062997,203.28797777575448,18.62439060972179,2657.3080560808307,47.111703085001565,4.830070291465164,Flood,904.8726039867832,High,Hybrid,726.6371277704798
Maize,Sandy,760.2015675556169,22.799600508160463,63.972900945156994,251.4005546925596,42.54841083029232,1449.5441972890428,15.530237922216642,5.945406161606384,Flood,527.6779475112545,Medium,Hybrid,147.54218003572305
Wheat,Loam,668.6481167775216,27.062510505884017,30.37544826158821,124.9171709603727,18.68412917879561,1302.521455338198,8.797457655274417,7.1057732654234105,Sprinkler,950.6057566082916,Low,Indigenous,835.3764522276846
Wheat,Loam,669.1832737509656,27.666816224568645,33.71314210082851,290.52552604125685,31.68108278665519,3308.2561809028107,16.66469001973939,6.469382006487345,Flood,293.01240639174546,High,Hybrid,842.4522365145017
Rice,Sandy,758.1365020160601,24.6809317794524,62.122076470899074,183.9086251468936,48.72835363451622,3570.511740843727,5.851743823015855,4.545800460255192,Sprinkler,166.74319519662765,High,Indigenous,313.36955880059315
Maize,Loam,943.6935383005474,37.664305266804064,63.96429878688991,204.57269968869696,15.914097514495351,4399.370418388096,6.615173803501959,3.387817962962573,Flood,902.3084858302744,Low,Hybrid,391.2965029322202
Maize,Clay,826.0655518810704,15.401546624525151,75.08717666756061,220.16809330643423,47.63505069978835,2170.060081364124,46.16860126643418,2.514077588833148,Sprinkler,862.913078165995,Medium,Indigenous,533.179340702464
Wheat,Sandy,244.908882732968,34.55428157728116,37.9179191774377,216.68288246439744,17.315722122746745,1669.88196220017,20.840746212584524,7.244608476450397,Flood,993.3308883404602,Low,Indigenous,636.9966162392333
Rice,Loam,882.182415900569,18.109570781033103,60.79098502540673,177.74268576126553,32.69772832092919,2516.023332712798,23.486405045435628,6.808588068812365,Flood,711.4541393011834,Medium,Hybrid,358.6182955677971
Maize,Sandy,380.43306394058607,34.938684013429985,41.66685866590132,157.19107277867087,25.080308478349785,2414.3004945291004,5.826724454214698,7.18635219182026,Drip,943.0191340004344,High,Hybrid,633.2377641687325
Maize,Clay,501.5313317890976,30.39779789191803,35.59176717376168,63.44549104434448,48.59714406007304,1529.875816071419,17.1734801077331,4.352747075225154,Drip,844.2541225756997,Medium,Indigenous,368.00836590636897
Rice,Clay,569.3862508899058,36.08195227341006,54.62974764363328,55.521461325294936,20.94168116007748,3689.130610052609,41.2126692683644,3.361670403136705,Drip,859.9836998080782,Medium,Hybrid,149.9416489639546
Rice,Loam,584.7248006024557,17.43785814102244,39.80019888534344,139.49029863319117,25.986320083430144,3034.767762917504,32.69709318500236,7.837491958128328,Drip,612.2274134088415,Low,Indigenous,102.27479484871806
Maize,Clay,548.1443194042854,28.97451585249435,43.30691869153912,133.41522265842315,49.31440471421682,3884.491024459065,38.92012704888869,7.962826555498006,Drip,444.12813812503975,High,Hybrid,191.03595212658576
Maize,Sandy,949.8826353726917,27.52719700655493,49.0532747921701,146.9237887097517,31.458815647538927,2410.7644806789385,25.124618335720328,5.100547365701566,Drip,941.1022652889536,Low,Hybrid,813.0256301476164
Rice,Clay,764.8152061312197,32.65482957408396,45.563304044591774,84.5920502220475,30.10520462485014,2302.8088463108093,18.93781497880985,6.507136762905917,Sprinkler,488.905458054305,Low,Hybrid,965.2881811450034
Maize,Sandy,704.936516765365,28.357263797341894,35.25547784435678,234.54206763421087,20.31113952815965,2890.303412175422,26.726454199776665,4.36167697808567,Sprinkler,584.9374305247022,High,Hybrid,484.26957935309736
Wheat,Sandy,239.87362222635323,34.601940256171694,35.394974691582135,264.24110369405975,38.05454241241766,4509.629381580588,19.5381980782588,7.31752480107826,Drip,501.50287641266897,Low,Indigenous,561.4155581049486
Wheat,Clay,923.1306642082998,25.73989858940162,41.59496491405009,284.67865884350874,10.574918071111108,1161.125226935921,42.75369935033306,8.52149436983084,Sprinkler,608.3364825641775,Low,Indigenous,232.1633521660835
Rice,Loam,927.512153606717,22.72086060018352,33.033551277572336,173.09057587990645,11.98050518809174,4219.331269185888,18.395317201678058,7.194099496020845,Drip,523.4545710930945,Medium,Hybrid,595.9282174121413
Rice,Clay,824.1704507440819,27.0566090313048,67.58742118061562,225.21642478135715,33.97434348543211,2475.950450631026,34.68936382038877,5.613243641624228,Sprinkler,143.17080272152828,Low,Hybrid,9989.60344466168
Rice,Sandy,205.6233630508953,17.962308969210014,47.23960299053412,263.8877808589681,23.666982952738167,4418.476103153911,11.164200003928752,5.127921635431333,Flood,893.8433674069288,High,Hybrid,650.0928980789471
Wheat,Sandy,245.82420086209868,39.03783347457712,46.78475806614426,154.57277777337148,48.13265488803842,4208.812035343426,35.90899221807095,6.780876858781698,Sprinkler,499.9544370241928,Low,Hybrid,939.9328008227684
Maize,Clay,380.1789618147918,32.86026909066496,49.91989765426591,127.3531987176111,46.12762762891143,2395.044989584353,46.09848702200152,7.118298024411972,Sprinkler,630.0492836566139,Medium,Hybrid,276.1286853727356
Wheat,Loam,305.0795265159253,38.81167791719617,69.76777645258329,284.1811389633725,38.54825034706829,3775.506141286464,32.38624195879588,6.028564991720852,Sprinkler,225.26902248218835,Low,Indigenous,788.1073462513918
Maize,Loam,519.0688237629836,20.66818455824908,82.23803288900943,178.91913776926827,42.72582324511205,1638.5310270937605,30.193492101551477,6.624480475966555,Flood,103.04906318437524,Low,Indigenous,121.15218053649164
Wheat,Sandy,938.0984464702316,36.9835255044132,75.5452159533383,174.3134716477195,36.69327398670774,4585.126208655152,48.25032206097381,1.86929814245079,Drip,320.76108427927863,Low,Hybrid,437.9475171894589
Maize,Sandy,577.6483473575986,35.21974961408846,73.6517538135057,94.60402414087396,15.023284108406427,2617.9642578076378,33.23284498921309,9.56588964528094,Sprinkler,734.1274289200152,Medium,Indigenous,199.6736570474581
